model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	distance	diff_param	diff_hybrid	time
 1.60e-04	 4.11e-07	 1.73e-07	1D_2_4b	4	1.2368512	-1.0387612	1.9	1	0.60744003	0.6080347	0.10364811	0.099821154	3.9001607	1.0000091	-0.67470892	-0.84568613	-0.84581495	0.04165066	0.094689201	0.094707536	0.038021599	0.41837168	1.773443	1.773389	-9.2761276	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 1.60e-04	 1.16e-07	 5.01e-08	1D_2_4b	4	1.2368503	-1.0387613	1.9	1	0.60743998	0.60803468	0.1036481	0.099821197	3.9001607	1.000009	-0.67470891	-0.84568629	-0.84581497	0.041650658	0.09468924	0.094707545	0.038021605	0.41837166	1.7734429	1.7733891	-9.2761278	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 1.60e-04	 3.16e-08	 1.45e-08	1D_2_4b	4	1.2368501	-1.0387613	1.9	1	0.60743996	0.60803467	0.1036481	0.099821209	3.9001607	1.000009	-0.67470891	-0.84568633	-0.84581498	0.041650658	0.09468925	0.094707548	0.038021607	0.41837166	1.7734429	1.7733891	-9.2761279	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 1.60e-04	 8.31e-09	 4.35e-09	1D_2_4b	4	1.2368501	-1.0387613	1.9	1	0.60743996	0.60803467	0.1036481	0.099821213	3.9001607	1.000009	-0.67470891	-0.84568634	-0.84581498	0.041650658	0.094689254	0.094707548	0.038021607	0.41837166	1.7734429	1.7733891	-9.276128	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 1.60e-04	 5.10e-10	 1.15e-09	1D_2_4b	4	1.23685	-1.0387613	1.9	1	0.60743996	0.60803467	0.1036481	0.099821214	3.9001607	1.000009	-0.67470891	-0.84568635	-0.84581498	0.041650658	0.094689255	0.094707548	0.038021608	0.41837166	1.7734429	1.7733891	-9.276128	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 2.15e-04	 2.72e-04	 1.00e+06	1D_2_4b	4	1.2783961	-0.98253461	1.85	1	0.6051481	0.6062165	0.10359945	0.099809456	3.9001915	0.99999954	-0.67472341	-0.84534604	-0.84544902	0.041634498	0.094680587	0.094684233	0.037974442	0.41845436	1.7737499	1.7738149	-8.9492113	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 2.15e-04	 4.78e-05	 2.56e-05	1D_2_4b	4	1.2778968	-0.98273164	1.85	1	0.60506098	0.6062375	0.1035961	0.099819369	3.9001948	0.9999929	-0.67472244	-0.84537378	-0.84543637	0.041633437	0.094689194	0.094681664	0.037974605	0.41845369	1.7737158	1.7738509	-8.9499737	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 2.15e-04	 1.25e-05	 6.37e-06	1D_2_4b	4	1.2778194	-0.9827874	1.85	1	0.60505623	0.6062423	0.10359518	0.099822847	3.9001959	0.99999061	-0.67472204	-0.84538649	-0.84543239	0.041633145	0.094692256	0.094680757	0.037974909	0.41845302	1.7737028	1.7738605	-8.950199	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 2.15e-04	 3.62e-06	 1.94e-06	1D_2_4b	4	1.2778012	-0.98280447	1.85	1	0.60505612	0.60624377	0.10359491	0.099823877	3.9001963	0.99998992	-0.67472193	-0.8453904	-0.84543112	0.04163306	0.094693164	0.094680456	0.037975009	0.41845281	1.7736989	1.7738633	-8.9502685	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 2.15e-04	 1.07e-06	 5.81e-07	1D_2_4b	4	1.2777962	-0.98280971	1.85	1	0.60505618	0.60624423	0.10359483	0.099824172	3.9001964	0.99998972	-0.6747219	-0.84539154	-0.84543071	0.041633034	0.094693424	0.094680358	0.037975038	0.41845275	1.7736977	1.7738642	-8.9502899	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 2.15e-04	 3.16e-07	 1.74e-07	1D_2_4b	4	1.2777949	-0.98281132	1.85	1	0.60505622	0.60624438	0.10359481	0.099824257	3.9001964	0.99998966	-0.67472189	-0.84539187	-0.84543058	0.041633027	0.094693499	0.094680326	0.037975045	0.41845274	1.7736974	1.7738644	-8.9502964	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 2.15e-04	 9.24e-08	 5.18e-08	1D_2_4b	4	1.2777945	-0.98281181	1.85	1	0.60505623	0.60624442	0.1035948	0.099824281	3.9001964	0.99998964	-0.67472189	-0.84539197	-0.84543054	0.041633024	0.09469352	0.094680316	0.037975048	0.41845273	1.7736973	1.7738645	-8.9502984	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 2.15e-04	 2.82e-08	 1.52e-08	1D_2_4b	4	1.2777943	-0.98281196	1.85	1	0.60505623	0.60624444	0.1035948	0.099824288	3.9001964	0.99998963	-0.67472189	-0.84539199	-0.84543053	0.041633024	0.094693526	0.094680313	0.037975048	0.41845273	1.7736972	1.7738645	-8.950299	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 2.15e-04	 8.16e-09	 4.65e-09	1D_2_4b	4	1.2777943	-0.982812	1.85	1	0.60505623	0.60624444	0.1035948	0.09982429	3.9001964	0.99998963	-0.67472189	-0.845392	-0.84543053	0.041633023	0.094693528	0.094680312	0.037975048	0.41845273	1.7736972	1.7738645	-8.9502992	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 2.15e-04	 9.16e-10	 1.34e-09	1D_2_4b	4	1.2777943	-0.98281201	1.85	1	0.60505623	0.60624444	0.1035948	0.099824291	3.9001964	0.99998963	-0.67472189	-0.845392	-0.84543053	0.041633023	0.094693528	0.094680312	0.037975048	0.41845273	1.7736972	1.7738645	-8.9502993	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 3.03e-04	 3.25e-04	 1.00e+06	1D_2_4b	4	1.3147662	-0.92461733	1.8	1	0.60169779	0.60371686	0.10351438	0.099845118	3.9002532	0.99995085	-0.67473872	-0.84503383	-0.84485781	0.041606471	0.09471423	0.094636629	0.037910082	0.41856543	1.7739994	1.7745893	-8.6146641	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 3.03e-04	 5.30e-05	 2.58e-05	1D_2_4b	4	1.3141368	-0.92473505	1.8	1	0.60158518	0.60371689	0.10351058	0.099858092	3.9002551	0.9999434	-0.67473709	-0.84506935	-0.84484722	0.041605262	0.094725612	0.094635429	0.037910324	0.41856435	1.773962	1.7746304	-8.6150909	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 3.03e-04	 1.33e-05	 6.76e-06	1D_2_4b	4	1.3140426	-0.92478331	1.8	1	0.60157899	0.60372029	0.10350967	0.099862573	3.9002557	0.99994089	-0.67473644	-0.84508555	-0.84484504	0.041604974	0.094729577	0.094635036	0.037910797	0.4185633	1.7739471	1.7746403	-8.6152862	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 3.03e-04	 3.78e-06	 2.08e-06	1D_2_4b	4	1.3140215	-0.92479955	1.8	1	0.60157895	0.60372177	0.10350941	0.099863881	3.9002558	0.99994014	-0.67473625	-0.84509051	-0.84484436	0.041604894	0.094730734	0.094634886	0.037910954	0.41856297	1.7739426	1.7746431	-8.6153528	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 3.03e-04	 1.09e-06	 6.23e-07	1D_2_4b	4	1.314016	-0.92480469	1.8	1	0.60157908	0.60372227	0.10350934	0.09986425	3.9002559	0.99993992	-0.6747362	-0.84509193	-0.84484413	0.04160487	0.094731062	0.09463483	0.037910999	0.41856288	1.7739413	1.7746439	-8.615374	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 3.03e-04	 3.20e-07	 1.85e-07	1D_2_4b	4	1.3140145	-0.92480628	1.8	1	0.60157914	0.60372244	0.10350932	0.099864354	3.9002559	0.99993985	-0.67473619	-0.84509233	-0.84484404	0.041604863	0.094731153	0.09463481	0.037911011	0.41856285	1.7739409	1.7746441	-8.6153805	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 3.03e-04	 9.50e-08	 5.48e-08	1D_2_4b	4	1.3140141	-0.92480676	1.8	1	0.60157916	0.60372249	0.10350931	0.099864383	3.9002559	0.99993983	-0.67473619	-0.84509244	-0.84484402	0.041604861	0.094731179	0.094634803	0.037911014	0.41856284	1.7739408	1.7746442	-8.6153825	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 3.03e-04	 2.78e-08	 1.63e-08	1D_2_4b	4	1.314014	-0.92480691	1.8	1	0.60157917	0.6037225	0.10350931	0.099864391	3.9002559	0.99993983	-0.67473618	-0.84509248	-0.84484401	0.04160486	0.094731186	0.094634801	0.037911015	0.41856284	1.7739407	1.7746442	-8.6153831	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 3.03e-04	 7.59e-09	 4.91e-09	1D_2_4b	4	1.314014	-0.92480696	1.8	1	0.60157917	0.60372251	0.10350931	0.099864394	3.900256	0.99993983	-0.67473618	-0.84509248	-0.84484401	0.04160486	0.094731188	0.0946348	0.037911016	0.41856284	1.7739407	1.7746442	-8.6153833	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 3.03e-04	 7.18e-10	 1.26e-09	1D_2_4b	4	1.314014	-0.92480697	1.8	1	0.60157917	0.60372251	0.10350931	0.099864394	3.900256	0.99993983	-0.67473618	-0.84509249	-0.84484401	0.04160486	0.094731189	0.0946348	0.037911016	0.41856284	1.7739407	1.7746442	-8.6153833	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 4.41e-04	 4.04e-04	 1.00e+06	1D_2_4b	4	1.345509	-0.86474616	1.75	1	0.59700878	0.60046886	0.10339132	0.099944365	3.900337	0.99985931	-0.67475124	-0.8447907	-0.84405759	0.041566063	0.094804861	0.094573181	0.03782941	0.41870203	1.7741746	1.7757345	-8.2713827	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 4.41e-04	 6.14e-05	 2.67e-05	1D_2_4b	4	1.3447147	-0.86478116	1.75	1	0.59686373	0.60044345	0.10338666	0.099960915	3.9003381	0.99985049	-0.674749	-0.84483476	-0.84404598	0.041564572	0.094819471	0.094572863	0.037829577	0.41870081	1.7741325	1.7757846	-8.2714546	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 4.40e-04	 1.47e-05	 7.52e-06	1D_2_4b	4	1.3446001	-0.86482483	1.75	1	0.59685594	0.60044539	0.10338567	0.099966581	3.9003382	0.9998476	-0.67474809	-0.8448551	-0.84404505	0.041564261	0.094824499	0.09457287	0.037830218	0.41869938	1.774115	1.7757956	-8.2716314	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 4.40e-04	 4.08e-06	 2.36e-06	1D_2_4b	4	1.3445759	-0.86484158	1.75	1	0.59685612	0.60044701	0.10338541	0.099968218	3.9003383	0.99984675	-0.67474783	-0.84486129	-0.84404486	0.04156418	0.094825951	0.094572843	0.037830437	0.41869891	1.7741096	1.7757985	-8.2717007	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 4.40e-04	 1.16e-06	 7.07e-07	1D_2_4b	4	1.3445699	-0.86484704	1.75	1	0.5968564	0.60044762	0.10338534	0.099968674	3.9003383	0.99984651	-0.67474776	-0.84486305	-0.84404477	0.041564157	0.094826356	0.094572822	0.0378305	0.41869878	1.7741081	1.7757993	-8.2717233	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 4.40e-04	 3.36e-07	 2.09e-07	1D_2_4b	4	1.3445683	-0.86484874	1.75	1	0.5968565	0.60044782	0.10338532	0.0999688	3.9003383	0.99984644	-0.67474774	-0.84486354	-0.84404473	0.041564151	0.094826467	0.094572811	0.037830517	0.41869875	1.7741076	1.7757996	-8.2717304	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 4.40e-04	 9.68e-08	 6.15e-08	1D_2_4b	4	1.3445679	-0.86484926	1.75	1	0.59685654	0.60044788	0.10338531	0.099968834	3.9003383	0.99984642	-0.67474773	-0.84486368	-0.84404471	0.041564149	0.094826498	0.094572807	0.037830522	0.41869874	1.7741075	1.7757996	-8.2717325	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 4.40e-04	 2.73e-08	 1.80e-08	1D_2_4b	4	1.3445678	-0.86484941	1.75	1	0.59685655	0.6004479	0.10338531	0.099968844	3.9003383	0.99984641	-0.67474773	-0.84486372	-0.84404471	0.041564148	0.094826506	0.094572805	0.037830523	0.41869873	1.7741075	1.7757997	-8.2717332	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 4.40e-04	 8.65e-09	 5.24e-09	1D_2_4b	4	1.3445677	-0.86484946	1.75	1	0.59685656	0.6004479	0.10338531	0.099968847	3.9003383	0.99984641	-0.67474773	-0.84486373	-0.84404471	0.041564148	0.094826508	0.094572804	0.037830523	0.41869873	1.7741075	1.7757997	-8.2717334	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 4.40e-04	 1.22e-09	 1.66e-09	1D_2_4b	4	1.3445677	-0.86484948	1.75	1	0.59685656	0.60044791	0.10338531	0.099968847	3.9003383	0.99984641	-0.67474773	-0.84486373	-0.8440447	0.041564148	0.094826509	0.094572804	0.037830523	0.41869873	1.7741075	1.7757997	-8.2717334	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 6.53e-04	 5.16e-04	 1.00e+06	1D_2_4b	4	1.3694556	-0.80293954	1.7	1	0.59088839	0.59642064	0.10322235	0.10014325	3.9004395	0.99970863	-0.67475539	-0.84471361	-0.84303838	0.04151073	0.094984603	0.094498355	0.037733606	0.41886004	1.774197	1.7773413	-7.9193536	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 6.53e-04	 7.31e-05	 2.94e-05	1D_2_4b	4	1.3684449	-0.80287936	1.7	1	0.59069967	0.59636133	0.10321618	0.10016393	3.9004406	0.99969771	-0.67475265	-0.84476631	-0.84302073	0.041508748	0.095002931	0.094498158	0.037733398	0.41885924	1.7741489	1.7774066	-7.9190107	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 6.53e-04	 1.67e-05	 8.87e-06	1D_2_4b	4	1.3683054	-0.80292224	1.7	1	0.59069005	0.59636163	0.10321501	0.100171	3.9004405	0.99969423	-0.67475148	-0.84479152	-0.84302026	0.041508381	0.095009214	0.0944984	0.037734202	0.41885743	1.7741278	1.7774197	-7.9191841	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 6.53e-04	 4.53e-06	 2.87e-06	1D_2_4b	4	1.3682783	-0.80294153	1.7	1	0.59069078	0.59636365	0.10321473	0.10017303	3.9004405	0.99969324	-0.67475114	-0.84479922	-0.8430204	0.041508293	0.095011011	0.094498454	0.037734489	0.41885682	1.7741213	1.7774229	-7.9192643	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 6.53e-04	 1.28e-06	 8.64e-07	1D_2_4b	4	1.368272	-0.80294799	1.7	1	0.59069133	0.59636447	0.10321466	0.10017358	3.9004405	0.99969295	-0.67475104	-0.84480138	-0.84302042	0.04150827	0.095011504	0.094498454	0.037734573	0.41885664	1.7741194	1.7774238	-7.9192913	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 6.53e-04	 3.64e-07	 2.54e-07	1D_2_4b	4	1.3682705	-0.80294999	1.7	1	0.59069153	0.59636474	0.10321463	0.10017373	3.9004405	0.99969287	-0.67475102	-0.84480197	-0.84302041	0.041508263	0.095011637	0.094498449	0.037734596	0.4188566	1.7741189	1.7774241	-7.9192997	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 6.53e-04	 1.04e-07	 7.39e-08	1D_2_4b	4	1.3682701	-0.8029506	1.7	1	0.59069159	0.59636483	0.10321463	0.10017377	3.9004405	0.99969285	-0.67475101	-0.84480213	-0.84302041	0.041508261	0.095011673	0.094498447	0.037734602	0.41885658	1.7741188	1.7774241	-7.9193022	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 6.53e-04	 2.93e-08	 2.15e-08	1D_2_4b	4	1.36827	-0.80295078	1.7	1	0.59069161	0.59636485	0.10321463	0.10017378	3.9004405	0.99969285	-0.67475101	-0.84480218	-0.8430204	0.04150826	0.095011682	0.094498445	0.037734604	0.41885658	1.7741187	1.7774242	-7.919303	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 6.53e-04	 8.11e-09	 6.03e-09	1D_2_4b	4	1.36827	-0.80295083	1.7	1	0.59069162	0.59636486	0.10321463	0.10017378	3.9004405	0.99969284	-0.67475101	-0.84480219	-0.8430204	0.04150826	0.095011684	0.094498445	0.037734604	0.41885658	1.7741187	1.7774242	-7.9193032	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 6.53e-04	 7.76e-10	 1.87e-09	1D_2_4b	4	1.36827	-0.80295085	1.7	1	0.59069162	0.59636486	0.10321463	0.10017379	3.9004405	0.99969284	-0.67475101	-0.84480219	-0.8430204	0.04150826	0.095011685	0.094498445	0.037734604	0.41885658	1.7741187	1.7774242	-7.9193033	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 9.88e-04	 6.74e-04	 1.00e+06	1D_2_4b	4	1.3851206	-0.73911109	1.65	1	0.58308436	0.59147337	0.10299657	0.10048992	3.900555	0.99947756	-0.67474381	-0.84492558	-0.84178401	0.041436961	0.095296404	0.094419108	0.037623621	0.41903509	1.7739699	1.7795352	-7.5580995	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 8.85e-05	 3.65e-05	1D_2_4b	4	1.3838131	-0.73892987	1.65	1	0.58283335	0.59136475	0.10298784	0.10051533	3.9005578	0.99946345	-0.67474086	-0.84498571	-0.84175132	0.041434142	0.095318983	0.09441767	0.037622462	0.41903575	1.7739147	1.7796257	-7.5572205	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 1.93e-05	 1.14e-05	1D_2_4b	4	1.3836433	-0.73897818	1.65	1	0.58282174	0.59136319	0.10298632	0.10052407	3.9005578	0.99945908	-0.67473944	-0.84501671	-0.84174988	0.041433662	0.095326751	0.09441784	0.037623407	0.41903362	1.7738886	1.7796426	-7.5574149	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 5.26e-06	 3.87e-06	1D_2_4b	4	1.3836145	-0.73900362	1.65	1	0.5828237	0.59136615	0.10298599	0.10052655	3.9005577	0.99945786	-0.67473902	-0.84502623	-0.84175011	0.041433559	0.095328946	0.094417896	0.037623774	0.41903284	1.7738806	1.7796464	-7.5575212	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 1.49e-06	 1.18e-06	1D_2_4b	4	1.3836088	-0.7390123	1.65	1	0.5828248	0.59136741	0.10298591	0.10052721	3.9005577	0.99945752	-0.67473891	-0.84502888	-0.84175019	0.041433533	0.095329534	0.094417898	0.037623882	0.41903261	1.7738783	1.7796474	-7.5575576	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 4.21e-07	 3.44e-07	1D_2_4b	4	1.3836076	-0.73901497	1.65	1	0.58282518	0.59136782	0.10298589	0.10052739	3.9005578	0.99945743	-0.67473888	-0.84502958	-0.8417502	0.041433527	0.095329688	0.094417893	0.037623911	0.41903255	1.7738777	1.7796477	-7.5575688	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 1.20e-07	 9.84e-08	1D_2_4b	4	1.3836074	-0.73901575	1.65	1	0.5828253	0.59136794	0.10298588	0.10052743	3.9005578	0.9994574	-0.67473887	-0.84502977	-0.8417502	0.041433525	0.095329728	0.09441789	0.037623919	0.41903254	1.7738775	1.7796477	-7.5575721	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 3.47e-08	 2.80e-08	1D_2_4b	4	1.3836073	-0.73901598	1.65	1	0.58282533	0.59136798	0.10298588	0.10052744	3.9005578	0.9994574	-0.67473887	-0.84502982	-0.84175019	0.041433524	0.095329738	0.094417888	0.037623921	0.41903253	1.7738775	1.7796477	-7.557573	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 1.08e-08	 8.17e-09	1D_2_4b	4	1.3836073	-0.73901605	1.65	1	0.58282534	0.59136799	0.10298588	0.10052744	3.9005578	0.9994574	-0.67473887	-0.84502983	-0.84175019	0.041433524	0.095329741	0.094417888	0.037623921	0.41903253	1.7738774	1.7796478	-7.5575733	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 2.59e-09	 2.19e-09	1D_2_4b	4	1.3836073	-0.73901607	1.65	1	0.58282534	0.591368	0.10298588	0.10052745	3.9005578	0.9994574	-0.67473887	-0.84502983	-0.84175019	0.041433524	0.095329741	0.094417887	0.037623922	0.41903253	1.7738774	1.7796478	-7.5575734	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 1.54e-03	 9.09e-04	 1.00e+06	1D_2_4b	4	1.3905798	-0.67304514	1.6	1	0.57325773	0.58545731	0.10269802	0.10104995	3.9006762	0.99913693	-0.67470712	-0.84558286	-0.84026056	0.041339576	0.095798765	0.094344629	0.03749952	0.41922345	1.7733707	1.7825	-7.186555	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 1.54e-03	 1.09e-04	 5.37e-05	1D_2_4b	4	1.3888392	-0.67269311	1.6	1	0.57291187	0.58527054	0.10268478	0.10108079	3.9006838	0.99911772	-0.67470454	-0.84564669	-0.84019553	0.041335284	0.095826203	0.094339298	0.037496278	0.41922771	1.7733075	1.7826341	-7.1849084	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 1.54e-03	 2.37e-05	 1.65e-05	1D_2_4b	4	1.3886327	-0.67275907	1.6	1	0.57289848	0.58526701	0.10268262	0.10109153	3.9006846	0.99911194	-0.67470295	-0.84568464	-0.84019039	0.041334595	0.095835733	0.094338778	0.037497311	0.41922535	1.7732743	1.7826575	-7.1851723	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
 1.54e-03	 7.01e-06	 6.05e-06	1D_2_4b	4	1.3886065	-0.67279788	1.6	1	0.57290325	0.58527214	0.1026822	0.10109451	3.9006847	0.99911038	-0.67470246	-0.84569645	-0.84019027	0.041334465	0.09583837	0.094338683	0.037497775	0.41922438	1.7732639	1.7826623	-7.1853346	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:21	U=U_1;mu=mu_1;t=t_1
